Date,Store,Dept,Weekly_Sales
2013-05-24,7,85,2035.953299999999
2013-05-24,7,87,9730.644000000002
2013-05-24,7,90,12832.70859999999
2013-05-24,7,91,8719.395300000006
2013-05-24,7,92,23808.605700000004
2013-05-24,7,93,1529.4012999999998
2013-05-24,7,94,1068.9891999999993
2013-05-24,7,95,30012.15680000002
2013-05-24,7,96,734.0325
2013-05-24,7,97,3915.7531
2013-05-24,7,98,263.20619999999997
2013-05-31,7,1,6737.075299999996
2013-05-31,7,2,18626.074099999994
2013-05-31,7,3,6232.241799999998
2013-05-31,7,4,12686.7764
2013-05-31,7,5,8668.7926
2013-05-31,7,6,3768.149100000001
2013-05-31,7,7,8709.071299999998
2013-05-31,7,8,13705.021600000004
2013-05-31,7,9,29668.21470000003
2013-05-31,7,10,17241.101400000014
2013-05-31,7,11,11687.885500000008
2013-05-31,7,12,6940.785099999993
2013-05-31,7,13,12403.7548
2013-05-31,7,14,7459.060899999993
2013-05-31,7,16,29502.963100000008
2013-05-31,7,17,4526.137300000001
2013-05-31,7,19,843.1131
2013-05-31,7,20,2723.0654000000022
2013-05-31,7,21,1629.343100000001
2013-05-31,7,22,4775.917500000003
2013-05-31,7,23,10467.158100000008
2013-05-31,7,24,1454.2812999999996
2013-05-31,7,25,3922.036299999998
2013-05-31,7,26,1328.5194000000013
2013-05-31,7,27,613.9084000000001
2013-05-31,7,28,193.81830000000002
2013-05-31,7,29,927.0575999999998
2013-05-31,7,30,976.3648000000004
2013-05-31,7,31,771.3251000000002
2013-05-31,7,32,3224.3711999999987
2013-05-31,7,33,1439.9156999999996
2013-05-31,7,34,5024.764699999999
2013-05-31,7,35,338.1996000000001
2013-05-31,7,36,1129.0312
2013-05-31,7,38,26975.937800000007
2013-05-31,7,40,23903.531699999996
2013-05-31,7,41,878.6260999999998
2013-05-31,7,42,5980.251600000002
2013-05-31,7,44,3265.915599999999
2013-05-31,7,46,13451.647199999996
2013-05-31,7,48,2856.9
2013-05-31,7,52,1033.9340000000002
2013-05-31,7,55,5017.812200000002
2013-05-31,7,56,21354.0179
2013-05-31,7,60,75.28600000000002
2013-05-31,7,67,4071.3969
2013-05-31,7,71,1774.4815000000008
2013-05-31,7,72,32629.507499999967
2013-05-31,7,74,8779.019499999997
2013-05-31,7,79,4587.023300000002
2013-05-31,7,80,414.38030000000066
2013-05-31,7,81,5639.825399999998
2013-05-31,7,82,7639.567700000001
2013-05-31,7,83,587.7774
2013-05-31,7,85,2021.5698999999995
2013-05-31,7,87,10316.953700000005
2013-05-31,7,90,11989.543099999988
2013-05-31,7,91,8777.154200000004
2013-05-31,7,92,22289.213800000016
2013-05-31,7,93,1289.54
2013-05-31,7,94,581.1514000000003
2013-05-31,7,95,29531.629700000027
2013-05-31,7,96,731.6487000000002
2013-05-31,7,97,3827.2491000000014
2013-05-31,7,98,261.74980000000016
2013-06-07,7,1,7346.837699999999
2013-06-07,7,2,20866.577299999994
2013-06-07,7,3,7242.705
2013-06-07,7,4,13889.088200000006
2013-06-07,7,5,10058.263200000003
2013-06-07,7,6,4777.2642
2013-06-07,7,7,12818.062100000014
2013-06-07,7,8,14252.990099999997
2013-06-07,7,9,35749.53420000001
2013-06-07,7,10,18488.0731
2013-06-07,7,11,13341.277399999999
2013-06-07,7,12,6593.713099999998
2013-06-07,7,13,13858.245
2013-06-07,7,14,9095.2602
2013-06-07,7,16,36924.72510000001
2013-06-07,7,17,4499.365500000003
2013-06-07,7,18,1032.1099000000008
2013-06-07,7,19,1253.9703999999997
2013-06-07,7,20,3167.7687000000005
2013-06-07,7,21,1667.2490000000003
2013-06-07,7,22,5767.446099999997
2013-06-07,7,23,14625.821000000002
2013-06-07,7,24,1876.592900000001
2013-06-07,7,25,4774.794200000001
2013-06-07,7,26,1588.5247000000004
2013-06-07,7,27,809.5914
2013-06-07,7,28,176.90359999999993
2013-06-07,7,29,1079.2154
2013-06-07,7,30,1131.9634999999998
2013-06-07,7,31,929.0685999999997
2013-06-07,7,32,4056.6879
2013-06-07,7,33,2981.8808000000004
2013-06-07,7,34,4767.476700000002
2013-06-07,7,35,255.1108
2013-06-07,7,36,1330.2578000000005
2013-06-07,7,38,29841.815000000006
2013-06-07,7,40,28080.88870000002
2013-06-07,7,41,1701.5996999999988
2013-06-07,7,42,6450.489100000001
2013-06-07,7,44,3651.112999999998
2013-06-07,7,46,15604.434100000006
2013-06-07,7,48,1731.6798999999999
2013-06-07,7,52,1011.8330999999997
2013-06-07,7,54,30.793200000000034
2013-06-07,7,55,5152.865199999999
2013-06-07,7,56,26314.465600000014
2013-06-07,7,58,1018.2682000000001
2013-06-07,7,60,102.43800000000002
2013-06-07,7,67,4742.175100000001
2013-06-07,7,71,2312.8526999999995
2013-06-07,7,72,37154.46859999999
2013-06-07,7,74,9506.800799999997
2013-06-07,7,79,5075.306800000005
2013-06-07,7,80,390.49980000000045
2013-06-07,7,81,6272.986799999998
2013-06-07,7,82,8075.943099999999
2013-06-07,7,83,548.2351999999998
2013-06-07,7,85,1892.3395
2013-06-07,7,87,13741.5887
2013-06-07,7,90,13135.400899999999
2013-06-07,7,91,9646.532699999996
2013-06-07,7,92,26303.535800000005
2013-06-07,7,93,1692.3575999999996
2013-06-07,7,94,1403.6897
2013-06-07,7,95,31592.805200000013
2013-06-07,7,96,1047.3670000000004
2013-06-07,7,97,4496.841299999999
2013-06-07,7,98,305.39280000000014
2013-06-14,7,1,7541.0695
2013-06-14,7,2,21443.198299999996
2013-06-14,7,3,7610.836000000003
2013-06-14,7,4,15025.333300000006
2013-06-14,7,5,9317.284000000005
2013-06-14,7,6,4541.210699999998
2013-06-14,7,7,12291.144500000006
2013-06-14,7,8,13804.556299999995
2013-06-14,7,9,39351.89259999999
2013-06-14,7,10,18601.67099999999
2013-06-14,7,11,13100.804600000001
2013-06-14,7,12,6819.2774999999965
2013-06-14,7,13,14277.866399999992
2013-06-14,7,14,9156.723200000008
2013-06-14,7,16,39290.046100000014
2013-06-14,7,17,4792.191600000002
2013-06-14,7,19,993.3095000000004
2013-06-14,7,20,3015.9952999999987
2013-06-14,7,21,2308.302499999999
2013-06-14,7,22,5851.4388999999965
2013-06-14,7,23,14337.588699999995
2013-06-14,7,24,1919.4891999999995
2013-06-14,7,25,4743.7314000000015
2013-06-14,7,26,1635.0193000000008
2013-06-14,7,27,828.2740999999992
2013-06-14,7,28,159.7135
2013-06-14,7,29,999.8393000000003
2013-06-14,7,30,1093.8511000000005
2013-06-14,7,31,765.3731999999999
2013-06-14,7,32,3968.8332000000014
2013-06-14,7,33,1897.1924999999994
2013-06-14,7,34,5605.260499999997
2013-06-14,7,35,230.2903
2013-06-14,7,36,1590.9519000000003
2013-06-14,7,38,29210.239500000014
2013-06-14,7,40,28331.727800000015
2013-06-14,7,41,1383.1027999999994
2013-06-14,7,42,6218.076500000003
2013-06-14,7,44,3902.9049999999984
2013-06-14,7,46,16155.3395
2013-06-14,7,47,235.8
2013-06-14,7,49,37.492300000000014
2013-06-14,7,52,1487.5663999999992
2013-06-14,7,55,5489.909400000001
2013-06-14,7,56,31996.20360000003
2013-06-14,7,58,806.8379000000001
2013-06-14,7,59,5.164500000000004
2013-06-14,7,60,101.272
2013-06-14,7,67,4158.008400000002
2013-06-14,7,71,2009.4059999999995
2013-06-14,7,72,37760.00809999999
2013-06-14,7,74,9776.888799999995
2013-06-14,7,79,5241.894000000004
2013-06-14,7,80,467.71460000000064
2013-06-14,7,81,6391.978900000001
2013-06-14,7,82,8360.781700000005
2013-06-14,7,83,591.9449999999998
2013-06-14,7,85,2046.388199999999
2013-06-14,7,87,13742.190200000005
2013-06-14,7,90,14472.243899999983
2013-06-14,7,91,10516.313999999995
2013-06-14,7,92,25490.160700000022
2013-06-14,7,93,1613.3983999999996
2013-06-14,7,94,1351.6041999999998
2013-06-14,7,95,37783.173000000046
2013-06-14,7,96,1224.1332000000011
2013-06-14,7,97,4683.240099999999
2013-06-14,7,98,240.99280000000007
2013-06-21,7,1,7794.625499999998
2013-06-21,7,2,21474.993699999977
2013-06-21,7,3,7009.886099999998
2013-06-21,7,4,14198.982800000013
2013-06-21,7,5,10645.794800000001
2013-06-21,7,6,4860.2076
2013-06-21,7,7,13046.384500000013
2013-06-21,7,8,14123.9552
2013-06-21,7,9,42175.075999999994
2013-06-21,7,10,18876.8665
2013-06-21,7,11,13782.692600000008
2013-06-21,7,12,6823.397499999997
2013-06-21,7,13,14254.525600000003
2013-06-21,7,14,9199.770300000004
2013-06-21,7,16,35235.01759999999
2013-06-21,7,17,4737.251600000002
2013-06-21,7,19,705.849
2013-06-21,7,20,3000.1394000000005
2013-06-21,7,21,1692.588799999999
2013-06-21,7,22,5902.797099999999
2013-06-21,7,23,14437.986099999995
2013-06-21,7,24,1919.1499000000008
2013-06-21,7,25,5171.280700000004
2013-06-21,7,26,1576.0445000000007
2013-06-21,7,27,825.9380999999998
2013-06-21,7,28,176.82439999999994
2013-06-21,7,29,1252.4216000000008
2013-06-21,7,30,1127.8087
2013-06-21,7,31,1207.1636999999994
2013-06-21,7,32,3875.1123
2013-06-21,7,33,2010.1896
2013-06-21,7,34,5300.4881000000005
2013-06-21,7,35,226.88959999999992
2013-06-21,7,36,1508.3055
2013-06-21,7,38,27678.825100000005
2013-06-21,7,40,28994.839599999992
2013-06-21,7,41,1524.4307
2013-06-21,7,42,6234.519100000005
2013-06-21,7,44,3399.958299999999
2013-06-21,7,46,16778.2982
2013-06-21,7,48,2045.3397999999997
2013-06-21,7,49,32.010400000000025
2013-06-21,7,52,1079.4119999999996
2013-06-21,7,55,5855.650900000001
2013-06-21,7,56,26255.919300000005
2013-06-21,7,58,835.7552000000001
2013-06-21,7,59,5.052500000000004
2013-06-21,7,60,90.85780000000001
2013-06-21,7,67,4214.008000000001
2013-06-21,7,71,2077.4564999999993
2013-06-21,7,72,37960.581800000014
2013-06-21,7,74,9491.7919
2013-06-21,7,79,5128.518300000003
2013-06-21,7,80,491.8266000000004
2013-06-21,7,81,6653.234499999996
2013-06-21,7,82,8889.553399999997
2013-06-21,7,83,620.3203999999998
2013-06-21,7,85,2019.154199999999
2013-06-21,7,87,13711.8374
2013-06-21,7,90,13521.692299999997
2013-06-21,7,91,9785.037199999999
2013-06-21,7,92,26379.146500000003
2013-06-21,7,93,1770.3701000000003
2013-06-21,7,94,1343.6311999999996
2013-06-21,7,95,36282.894400000005
2013-06-21,7,96,977.5584000000002
2013-06-21,7,97,4832.291200000001
2013-06-21,7,98,285.57620000000003
2013-06-28,7,1,8321.271199999994
2013-06-28,7,2,24085.65439999999
2013-06-28,7,3,7892.587700000001
2013-06-28,7,4,17634.382800000007
2013-06-28,7,5,10509.770900000003
2013-06-28,7,6,5502.027100000001
2013-06-28,7,7,13616.487000000008
2013-06-28,7,8,14855.640100000013
2013-06-28,7,9,46979.02249999997
2013-06-28,7,10,19917.41250000001
2013-06-28,7,11,15515.945399999999
2013-06-28,7,12,7854.198000000001
2013-06-28,7,13,15757.822199999977
2013-06-28,7,14,9795.83170000001
2013-06-28,7,16,36426.48069999997
2013-06-28,7,17,4997.517699999996
2013-06-28,7,19,679.5144000000001
2013-06-28,7,20,3313.1096000000002
2013-06-28,7,21,2418.0027999999993
2013-06-28,7,22,6889.251900000004
2013-06-28,7,23,15192.69459999999
2013-06-28,7,24,2016.4438999999995
2013-06-28,7,25,5531.428900000003
2013-06-28,7,26,1699.7514
2013-06-28,7,27,800.9450000000002
2013-06-28,7,28,141.43349999999998
2013-06-28,7,29,1323.6870000000004
2013-06-28,7,30,1184.3814
2013-06-28,7,31,1370.253299999999
2013-06-28,7,32,4214.6709999999985
2013-06-28,7,33,2173.3273999999983
2013-06-28,7,34,5839.886299999997
2013-06-28,7,35,260.78009999999983
2013-06-28,7,36,1491.7741000000003
2013-06-28,7,38,29198.15270000002
2013-06-28,7,40,33833.66979999998
2013-06-28,7,41,1737.3829000000014
2013-06-28,7,42,6299.761000000004
2013-06-28,7,44,3525.288000000001
2013-06-28,7,46,19636.242300000005
2013-06-28,7,48,1608.23
2013-06-28,7,52,1145.7364
2013-06-28,7,54,38.13980000000003
2013-06-28,7,55,4193.995299999999
2013-06-28,7,56,26305.50029999999
2013-06-28,7,60,96.47919999999998
2013-06-28,7,67,4004.788299999999
2013-06-28,7,71,2084.9323999999992
2013-06-28,7,72,43088.52459999999
2013-06-28,7,74,10041.648700000002
2013-06-28,7,79,6042.8898
2013-06-28,7,80,549.1469000000005
2013-06-28,7,81,6875.530999999997
2013-06-28,7,82,10337.5089
2013-06-28,7,83,685.4347999999998
2013-06-28,7,85,1927.6267000000007
2013-06-28,7,87,13981.165400000005
2013-06-28,7,90,15087.228399999998
2013-06-28,7,91,10893.5256
2013-06-28,7,92,29079.381800000003
2013-06-28,7,93,1999.0539999999999
2013-06-28,7,94,1290.3334999999997
2013-06-28,7,95,42040.588000000025
2013-06-28,7,96,1422.618700000001
2013-06-28,7,97,5353.298900000005
2013-06-28,7,98,282.00040000000007
2013-07-05,7,1,9044.052799999994
2013-07-05,7,2,22378.829799999985
2013-07-05,7,3,8453.043600000006
2013-07-05,7,4,14873.608500000004
2013-07-05,7,5,11569.7038
2013-07-05,7,6,5369.164599999997
2013-07-05,7,7,15337.397000000006
2013-07-05,7,8,15190.118800000007
2013-07-05,7,9,52717.734899999996
2013-07-05,7,10,20511.157799999997
2013-07-05,7,11,15161.685700000013
2013-07-05,7,12,6909.159200000003
2013-07-05,7,13,14965.100500000006
2013-07-05,7,14,12450.266799999994
2013-07-05,7,16,37323.294900000015
2013-07-05,7,17,5224.559200000001
2013-07-05,7,19,1003.0681
2013-07-05,7,20,3728.9648000000043
2013-07-05,7,21,1853.455900000001
2013-07-05,7,22,8584.543200000007
2013-07-05,7,23,15204.259300000002
2013-07-05,7,24,2589.1544000000017
2013-07-05,7,25,5311.5586
2013-07-05,7,26,1794.9479999999996
2013-07-05,7,27,834.1712999999997
2013-07-05,7,28,171.4339
2013-07-05,7,29,1323.855
2013-07-05,7,30,1243.6360999999995
2013-07-05,7,31,1469.7488000000005
2013-07-05,7,32,4121.496500000001
2013-07-05,7,33,2546.660700000001
2013-07-05,7,34,5144.5007000000005
2013-07-05,7,35,236.87659999999997
2013-07-05,7,36,1424.4703000000006
2013-07-05,7,38,33232.91029999998
2013-07-05,7,40,29285.827900000015
2013-07-05,7,41,2268.6981999999994
2013-07-05,7,42,6947.4030999999995
2013-07-05,7,44,4352.4106
2013-07-05,7,46,17079.371500000005
2013-07-05,7,52,1500.3824999999988
2013-07-05,7,54,50.65460000000005
2013-07-05,7,55,6483.357500000001
2013-07-05,7,56,20767.597100000003
2013-07-05,7,58,1127.5894
2013-07-05,7,60,119.00600000000003
2013-07-05,7,67,4080.0986999999996
2013-07-05,7,71,2215.0171999999993
2013-07-05,7,72,48973.487299999964
2013-07-05,7,74,10867.348399999995
2013-07-05,7,79,5670.442200000003
2013-07-05,7,80,627.8992000000003
2013-07-05,7,81,7451.497200000001
2013-07-05,7,82,8938.176199999996
2013-07-05,7,83,718.8015
2013-07-05,7,85,2037.1266
2013-07-05,7,87,14695.506699999996
2013-07-05,7,90,14635.124899999995
2013-07-05,7,91,10615.322900000001
2013-07-05,7,92,31248.03010000002
2013-07-05,7,93,1915.5861000000002
2013-07-05,7,94,1544.0198999999986
2013-07-05,7,95,37457.754199999996
2013-07-05,7,96,1311.775
2013-07-05,7,97,5599.8425
2013-07-05,7,98,276.3221000000002
2013-07-12,7,1,8981.359499999995
2013-07-12,7,2,24794.048899999983
2013-07-12,7,3,10439.319799999994
2013-07-12,7,4,19795.839200000006
2013-07-12,7,5,10927.717999999995
2013-07-12,7,6,5688.384900000001
2013-07-12,7,7,13710.969899999995
2013-07-12,7,8,15370.210100000002
2013-07-12,7,9,54484.26549999998
2013-07-12,7,10,19978.73600000001
2013-07-12,7,11,14699.398400000004
2013-07-12,7,12,6859.748699999999
2013-07-12,7,13,18443.483999999993
2013-07-12,7,14,11735.471200000004
2013-07-12,7,16,28176.55539999999
2013-07-12,7,17,5668.3077
2013-07-12,7,19,605.4176999999999
2013-07-12,7,20,4114.605
2013-07-12,7,21,2789.7975999999985
2013-07-12,7,22,8533.295500000006
2013-07-12,7,23,14865.540099999993
2013-07-12,7,24,2570.642300000002
2013-07-12,7,25,5465.817700000002
2013-07-12,7,26,1724.1148999999998
2013-07-12,7,27,858.7238999999998
2013-07-12,7,28,175.72339999999997
2013-07-12,7,29,1465.491200000001
2013-07-12,7,30,1469.5474000000008
2013-07-12,7,31,1980.2677
2013-07-12,7,32,5180.248500000003
2013-07-12,7,33,2151.3633999999993
2013-07-12,7,34,5311.047199999998
2013-07-12,7,35,201.29139999999984
2013-07-12,7,36,1369.7126
2013-07-12,7,38,33645.19540000001
2013-07-12,7,40,35531.91619999999
2013-07-12,7,41,2588.3456999999985
2013-07-12,7,42,7424.076599999998
2013-07-12,7,44,3818.3461000000007
2013-07-12,7,46,18431.511999999988
2013-07-12,7,48,2555.5199
2013-07-12,7,49,38.07910000000001
2013-07-12,7,52,1275.1605000000004
2013-07-12,7,55,4298.788700000001
2013-07-12,7,56,11219.837400000008
2013-07-12,7,58,1017.7185000000001
2013-07-12,7,59,5.398000000000004
2013-07-12,7,60,116.82999999999998
2013-07-12,7,67,4028.4701999999997
2013-07-12,7,71,2236.4767000000006
2013-07-12,7,72,47634.86139999999
2013-07-12,7,74,11098.429399999995
2013-07-12,7,79,6955.008800000003
2013-07-12,7,80,566.7002999999997
2013-07-12,7,81,7743.2390000000005
2013-07-12,7,82,10422.4416
2013-07-12,7,83,772.082699999999
2013-07-12,7,85,2249.2136999999984
2013-07-12,7,87,15261.453299999994
2013-07-12,7,90,16731.39820000001
2013-07-12,7,91,12008.984299999996
2013-07-12,7,92,32040.914899999996
2013-07-12,7,93,1993.5904999999987
2013-07-12,7,94,1319.7092999999995
2013-07-12,7,95,44819.62989999999
2013-07-12,7,96,1489.446300000001
2013-07-12,7,97,5914.293499999999
2013-07-12,7,98,321.62000000000023
2013-07-19,7,1,9142.7022
2013-07-19,7,2,25548.36239999998
2013-07-19,7,3,9836.771499999997
2013-07-19,7,4,18853.8983
2013-07-19,7,5,11397.640300000005
2013-07-19,7,6,6351.305000000002
2013-07-19,7,7,13757.48710000001
2013-07-19,7,8,15134.283999999994
2013-07-19,7,9,53482.14249999998
2013-07-19,7,10,20602.493399999996
2013-07-19,7,11,15438.99430000001
2013-07-19,7,12,6488.3742
2013-07-19,7,13,17585.081100000007
2013-07-19,7,14,10555.0706
2013-07-19,7,16,26474.76420000002
2013-07-19,7,17,5699.267899999999
2013-07-19,7,19,630.9292
2013-07-19,7,20,3764.495600000003
2013-07-19,7,21,2695.788099999999
2013-07-19,7,22,8530.849500000008
2013-07-19,7,23,14756.707799999998
2013-07-19,7,24,2288.511600000002
2013-07-19,7,25,5363.501600000004
2013-07-19,7,26,1739.8162999999993
2013-07-19,7,27,830.4893999999997
2013-07-19,7,28,172.5133999999999
2013-07-19,7,29,1459.8109999999997
2013-07-19,7,30,1287.0541000000005
2013-07-19,7,31,1774.6853000000006
2013-07-19,7,32,5190.573
2013-07-19,7,33,2146.5332000000003
2013-07-19,7,34,5483.014799999999
2013-07-19,7,35,183.04089999999997
2013-07-19,7,36,1482.1652000000004
2013-07-19,7,38,33249.026
2013-07-19,7,40,35351.038899999985
2013-07-19,7,41,2259.6710999999996
2013-07-19,7,42,7533.688399999997
2013-07-19,7,44,3826.7690999999986
2013-07-19,7,46,18437.474500000008
2013-07-19,7,48,2364.3199
2013-07-19,7,49,41.809200000000025
2013-07-19,7,52,1154.2393000000002
2013-07-19,7,54,34.32100000000003
2013-07-19,7,55,4493.9444
2013-07-19,7,56,9010.795300000009
2013-07-19,7,58,1146.1582
2013-07-19,7,60,110.97059999999998
2013-07-19,7,67,3831.1750999999977
2013-07-19,7,71,2200.5808999999995
2013-07-19,7,72,47166.1359
2013-07-19,7,74,10282.931699999997
2013-07-19,7,79,6700.822699999998
2013-07-19,7,80,631.3950000000001
2013-07-19,7,81,7596.938000000002
2013-07-19,7,82,10752.251900000001
2013-07-19,7,83,852.9811999999989
2013-07-19,7,85,2394.6483999999996
2013-07-19,7,87,14876.976199999994
2013-07-19,7,90,16136.394899999998
2013-07-19,7,91,11689.359499999999
2013-07-19,7,92,31759.95719999999
2013-07-19,7,93,1986.318699999999
2013-07-19,7,94,1309.8027
2013-07-19,7,95,44003.149700000045
2013-07-19,7,96,1475.807900000001
2013-07-19,7,97,6003.844700000003
2013-07-19,7,98,287.3444000000002
2013-07-26,7,1,9428.736199999996
2013-07-26,7,2,25944.656599999984
2013-07-26,7,3,8477.4163
2013-07-26,7,4,18671.701099999995
2013-07-26,7,5,10574.087099999999
2013-07-26,7,6,6671.672099999997
2013-07-26,7,7,14855.403200000006
2013-07-26,7,8,14526.348400000012
2013-07-26,7,9,56457.02539999997
2013-07-26,7,10,22208.17519999999
2013-07-26,7,11,17292.147799999977
2013-07-26,7,12,8000.866000000001
2013-07-26,7,13,17460.709800000008
2013-07-26,7,14,10069.522999999994
2013-07-26,7,16,24993.44550000001
2013-07-26,7,17,5540.502099999996
2013-07-26,7,19,444.41380000000004
2013-07-26,7,20,3947.1939000000007
2013-07-26,7,21,2471.709599999998
2013-07-26,7,22,7379.499799999999
2013-07-26,7,23,14598.757599999994
2013-07-26,7,24,2497.755499999999
2013-07-26,7,25,5439.6186
2013-07-26,7,26,1660.4566999999984
2013-07-26,7,27,825.2110999999999
2013-07-26,7,28,131.8085
2013-07-26,7,29,1386.034400000001
2013-07-26,7,30,1241.2191000000007
2013-07-26,7,31,1447.120899999999
2013-07-26,7,32,5379.972900000002
2013-07-26,7,33,2201.1641999999997
2013-07-26,7,34,6128.131899999996
2013-07-26,7,35,188.111
2013-07-26,7,36,1529.6534000000006
2013-07-26,7,38,33210.61390000003
2013-07-26,7,40,35500.050100000015
2013-07-26,7,41,2219.712200000002
2013-07-26,7,42,7979.8200000000015
2013-07-26,7,44,3715.7536999999984
2013-07-26,7,46,20080.320200000024
2013-07-26,7,48,1613.3797999999997
2013-07-26,7,49,47.59799999999999
2013-07-26,7,52,1174.5117999999993
2013-07-26,7,54,40.264400000000016
2013-07-26,7,55,4285.8241999999955
2013-07-26,7,56,6978.822499999994
2013-07-26,7,58,1181.92
2013-07-26,7,60,117.75280000000002
2013-07-26,7,67,3804.390700000001
2013-07-26,7,71,2345.5652
2013-07-26,7,72,44500.1883
2013-07-26,7,74,10287.625599999998
2013-07-26,7,79,6778.541699999993
2013-07-26,7,80,557.0638000000002
2013-07-26,7,81,7635.986799999997
2013-07-26,7,82,10802.819200000009
2013-07-26,7,83,794.0636999999998
2013-07-26,7,85,2584.0541
2013-07-26,7,87,14805.049899999995
2013-07-26,7,90,16223.593400000012
2013-07-26,7,91,11636.629299999995
2013-07-26,7,92,30927.105400000015
2013-07-26,7,93,1902.8847999999998
2013-07-26,7,94,1147.4255999999998
2013-07-26,7,95,44032.429700000015
2013-07-26,7,96,1404.6241000000007
2013-07-26,7,97,5991.1862999999985
2013-07-26,7,98,277.3876000000002
2012-11-02,8,1,30840.372700000033
2012-11-02,8,2,37697.78290000001
2012-11-02,8,3,7787.936299999998
2012-11-02,8,4,23923.300199999987
2012-11-02,8,5,25192.186200000015
2012-11-02,8,6,3304.6914
2012-11-02,8,7,21408.74290000001
2012-11-02,8,8,29080.2695
2012-11-02,8,9,9397.957100000007
2012-11-02,8,10,22521.5078
2012-11-02,8,11,21971.738400000017
2012-11-02,8,12,6603.0736
2012-11-02,8,13,26693.900200000004
2012-11-02,8,14,12796.730000000007
2012-11-02,8,16,4039.0997
2012-11-02,8,17,7755.348999999999
2012-11-02,8,18,11086.414999999994
2012-11-02,8,19,1299.4521000000007
2012-11-02,8,20,3774.4368999999992
2012-11-02,8,21,3907.417400000001
2012-11-02,8,22,7639.477300000004
2012-11-02,8,23,17725.142500000016
2012-11-02,8,24,4892.7206
2012-11-02,8,25,6579.209000000002
2012-11-02,8,26,7214.6065
2012-11-02,8,27,1122.761299999999
2012-11-02,8,28,324.2200999999999
2012-11-02,8,29,2695.963200000001
2012-11-02,8,30,1782.6595000000004
2012-11-02,8,31,1823.5520000000001
2012-11-02,8,32,5026.472199999998
2012-11-02,8,33,5370.333800000001
2012-11-02,8,34,8099.016299999996
2012-11-02,8,35,1664.6061000000004
2012-11-02,8,36,1469.6876999999993
2012-11-02,8,37,2502.6346000000012
2012-11-02,8,38,66422.57500000003
2012-11-02,8,40,40013.29570000001
2012-11-02,8,41,1313.4867
2012-11-02,8,42,5741.688500000001
2012-11-02,8,44,4223.734599999997
2012-11-02,8,46,18170.7162
2012-11-02,8,49,2387.5387
2012-11-02,8,52,1634.2215000000003
2012-11-02,8,55,11062.630399999996
2012-11-02,8,56,791.3130000000003
2012-11-02,8,58,949.2397
2012-11-02,8,59,313.32390000000015
2012-11-02,8,60,263.02930000000015
2012-11-02,8,67,4713.755899999998
2012-11-02,8,71,2092.1242999999995
2012-11-02,8,72,46196.8986
2012-11-02,8,74,8921.99410000001
2012-11-02,8,79,25210.403400000007
2012-11-02,8,80,9948.702400000002
2012-11-02,8,81,12793.835
2012-11-02,8,82,14371.802300000008
2012-11-02,8,83,2388.1451999999986
2012-11-02,8,85,1827.9943000000005
2012-11-02,8,87,26371.936999999998
2012-11-02,8,90,43445.23319999996
2012-11-02,8,91,30409.719400000013
2012-11-02,8,92,65890.68860000004
2012-11-02,8,93,28621.445399999997
2012-11-02,8,94,24052.108099999998
2012-11-02,8,95,61176.87560000001
2012-11-02,8,97,16196.035200000006
2012-11-02,8,98,7759.521300000004
2012-11-02,8,99,167.08820000000003
2012-11-09,8,1,16754.0612
2012-11-09,8,2,36297.95410000001
2012-11-09,8,3,7295.193000000002
2012-11-09,8,4,26683.3798
2012-11-09,8,5,27427.856900000024
2012-11-09,8,6,2928.6296000000016
2012-11-09,8,7,22153.626600000003
2012-11-09,8,8,27865.839700000015
2012-11-09,8,9,9792.961400000007
2012-11-09,8,10,19966.06989999999
2012-11-09,8,11,19720.933400000024
2012-11-09,8,12,6859.578600000001
2012-11-09,8,13,25849.469699999994
2012-11-09,8,14,14797.858600000003
2012-11-09,8,16,4674.369200000002
2012-11-09,8,17,6677.306
2012-11-09,8,18,11423.852199999998
2012-11-09,8,19,678.4830000000001
2012-11-09,8,20,3274.7069999999994
2012-11-09,8,21,4024.472700000001
2012-11-09,8,22,7409.156200000003
2012-11-09,8,23,17426.162400000012
2012-11-09,8,24,5172.7404000000015
2012-11-09,8,25,6622.575199999999
2012-11-09,8,26,7249.270200000004
2012-11-09,8,27,984.9978000000003
2012-11-09,8,28,265.4722000000001
2012-11-09,8,29,2620.8553000000006
2012-11-09,8,30,1730.3030000000006
2012-11-09,8,31,1351.8768999999998
2012-11-09,8,32,4882.188400000003
2012-11-09,8,33,5220.7782
2012-11-09,8,34,7806.989699999997
2012-11-09,8,35,1641.5955000000001
2012-11-09,8,36,1349.3566999999996
2012-11-09,8,37,2272.641399999999
2012-11-09,8,38,64031.19750000002
2012-11-09,8,40,38363.508600000016
2012-11-09,8,41,1386.2711999999997
2012-11-09,8,42,5411.7663
2012-11-09,8,44,4250.920799999996
2012-11-09,8,46,17108.376700000004
2012-11-09,8,49,2258.3684
2012-11-09,8,52,1573.2028000000012
2012-11-09,8,54,39.858000000000025
2012-11-09,8,55,15745.555000000011
2012-11-09,8,56,687.9268999999999
2012-11-09,8,58,967.5897
2012-11-09,8,59,334.99000000000007
2012-11-09,8,60,251.20260000000005
2012-11-09,8,67,4614.374000000002
2012-11-09,8,71,1581.0102999999997
2012-11-09,8,72,40562.727500000015
2012-11-09,8,74,8532.080900000003
2012-11-09,8,79,21743.223899999997
2012-11-09,8,80,9974.496
